cost_id,warehouse_id,period_start,orders_count,cost_category,amount_usd,region,currency,cost_per_order_usd,budget_usd,variance_usd,overhead_usd
CST-000002121,WH-00013,2025-11-01,193,penalties,10.97,APAC,USD,0.0568,11.49,-0.52,1.09
CST-000002122,WH-00009,2025-01-01,232,penalties,63.45,EMEA,USD,0.2735,62.49,0.96,6.74
CST-000002123,WH-00009,2025-02-01,200,penalties,65.26,EMEA,USD,0.3263,73.82,-8.56,3.28
CST-000002124,WH-00023,2025-12-01,243,penalties,43.79,LATAM,USD,0.1802,44.48,-0.69,
CST-000002125,WH-00017,2025-07-01,98,penalties,28.59,NA,USD,0.2917,31.67,-3.08,3.07
CST-000002126,WH-00008,2025-08-01,278,penalties,65.75,EMEA,USD,0.2365,67.24,-1.49,3.49
CST-000002127,WH-00007,2025-06-01,98,penalties,21.61,EMEA,USD,0.2205,20.64,0.97,2.47
CST-000002128,WH-00009,2025-07-01,263,penalties,31.7,EMEA,USD,0.1205,37.96,-6.26,3.12
CST-000002129,WH-00010,2025-05-01,245,penalties,4.69,APAC,USD,0.0191,4.86,-0.17,0.47
CST-000002130,WH-00025,2025-06-01,103,penalties,6.48,EMEA,USD,0.0629,6.87,-0.39,0.71
CST-000002131,WH-00013,2025-06-01,124,penalties,25.59,APAC,USD,0.2064,29.1,-3.51,2.36
CST-000002132,WH-00016,2025-04-01,174,penalties,42.77,APAC,USD,0.2458,41.14,1.63,4.83
CST-000002133,WH-00002,2025-05-01,203,penalties,47.14,EMEA,USD,0.2322,52.1,-4.96,1.82
CST-000002134,WH-00019,2025-11-01,205,penalties,10.2,APAC,USD,0.0498,10.83,-0.63,0.31
CST-000002135,WH-00015,2025-05-01,130,penalties,13.76,APAC,USD,0.1058,15.58,-1.82,0.59
CST-000002136,WH-00018,2025-09-01,140,penalties,20.18,EMEA,USD,0.1441,17.19,2.99,1.65
CST-000002137,WH-00008,2025-03-01,255,penalties,18.3,EMEA,USD,0.0718,20.17,-1.87,1.44
CST-000002138,WH-00004,2025-07-01,129,penalties,27.38,EMEA,USD,0.2122,27.83,-0.45,1.1
CST-000002139,WH-00014,2025-08-01,227,penalties,16.16,EMEA,USD,0.0712,14.34,1.82,0.72
CST-000002140,WH-00022,2025-10-01,202,penalties,26.09,NA,USD,0.1292,26.49,-0.4,2.66
CST-000002141,WH-00008,2025-01-01,271,penalties,58.56,EMEA,USD,0.2161,68.22,-9.66,5.57
CST-000002142,WH-00009,2025-03-01,219,penalties,66.51,EMEA,USD,0.3037,68.09,-1.58,5.03
CST-000002143,WH-00007,2025-05-01,118,penalties,28.72,EMEA,USD,0.2434,32.91,-4.19,2.88
CST-000002144,WH-00014,2025-02-01,167,penalties,58.15,EMEA,USD,0.3482,54.48,3.67,
CST-000002145,WH-00018,2025-05-01,132,penalties,16.09,EMEA,USD,0.1219,16.15,-0.06,1.23
CST-000002146,WH-00001,2025-06-01,144,penalties,32.46,EMEA,USD,0.2254,31.66,0.8,1.88
CST-000002147,WH-00008,2025-11-01,367,penalties,23.69,EMEA,USD,0.0646,20.84,2.85,1.36
CST-000002148,WH-00010,2025-04-01,221,penalties,34.86,APAC,USD,0.1577,36.61,-1.75,3.73
CST-000002149,WH-00006,2025-10-01,133,penalties,3.21,EMEA,USD,0.0241,2.88,0.33,
CST-000002150,WH-00013,2025-12-01,201,penalties,30.01,APAC,USD,0.1493,27.69,2.32,3.44
CST-000002151,WH-00012,2025-11-01,335,penalties,37.71,EMEA,USD,0.1126,44.88,-7.17,1.85
CST-000002152,WH-00005,2025-07-01,121,penalties,4.71,EMEA,USD,0.0389,5.47,-0.76,0.48
CST-000002153,WH-00014,2025-11-01,282,penalties,46.83,EMEA,USD,0.1661,42.37,4.46,3.42
CST-000002154,WH-00003,2025-12-01,188,penalties,34.25,LATAM,USD,0.1822,30.83,3.42,1.92
CST-000002155,WH-00013,2025-05-01,147,penalties,18.78,APAC,USD,0.1278,20.98,-2.2,1.25
CST-000002156,WH-00002,2025-04-01,176,penalties,51.26,EMEA,USD,0.2912,44.45,6.81,2.44
CST-000002157,WH-00007,2025-11-01,132,penalties,43.7,EMEA,USD,0.3311,50.29,-6.59,2.7
CST-000002158,WH-00024,2025-01-01,134,penalties,8.59,APAC,USD,0.0641,8.44,0.15,0.9
CST-000002159,WH-00001,2025-12-01,210,penalties,10.03,EMEA,USD,0.0478,9.88,0.15,
CST-000002160,WH-00009,2025-10-01,253,penalties,58.38,EMEA,USD,0.2308,51.64,6.74,4.96
CST-000002161,WH-00011,2025-05-01,127,penalties,13.93,NA,USD,0.1097,15.97,-2.04,1.34
CST-000002162,WH-00002,2025-09-01,193,penalties,20.34,EMEA,USD,0.1054,23.25,-2.91,1.03
CST-000002163,WH-00002,2025-07-01,166,penalties,45.68,EMEA,USD,0.2752,52.84,-7.16,2.43
CST-000002164,WH-00014,2025-01-01,183,penalties,19.23,EMEA,USD,0.1051,20.77,-1.54,2.27
CST-000002165,WH-00007,2025-09-01,104,penalties,23.9,EMEA,USD,0.2298,24.3,-0.4,2.08
CST-000002166,WH-00010,2025-10-01,252,penalties,62.1,APAC,USD,0.2464,70.1,-8.0,4.13
CST-000002167,WH-00008,2025-12-01,374,penalties,39.39,EMEA,USD,0.1053,40.95,-1.56,3.27
CST-000002168,WH-00015,2025-12-01,174,penalties,42.04,APAC,USD,0.2416,49.83,-7.79,1.72
CST-000002169,WH-00025,2025-09-01,91,penalties,26.19,EMEA,USD,0.2878,24.87,1.32,1.48
CST-000002170,WH-00004,2025-11-01,172,penalties,44.95,EMEA,USD,0.2613,50.32,-5.37,3.99
CST-000002171,WH-00016,2025-12-01,311,penalties,44.41,APAC,USD,0.1428,49.76,-5.35,4.7
CST-000002172,WH-00023,2025-09-01,180,penalties,34.36,LATAM,USD,0.1909,38.33,-3.97,1.83
CST-000002173,WH-00024,2025-11-01,212,penalties,26.68,APAC,USD,0.1258,27.0,-0.32,1.18
CST-000002174,WH-00012,2025-10-01,282,penalties,39.76,EMEA,USD,0.141,43.88,-4.12,3.53
CST-000002175,WH-00024,2025-09-01,178,penalties,35.04,APAC,USD,0.1969,37.04,-2.0,3.36
CST-000002176,WH-00023,2025-05-01,191,penalties,16.6,LATAM,USD,0.0869,16.76,-0.16,1.67
CST-000002177,WH-00009,2025-04-01,230,penalties,6.07,EMEA,USD,0.0264,5.41,0.66,0.63
CST-000002178,WH-00023,2025-08-01,173,penalties,7.69,LATAM,USD,0.0445,6.62,1.07,0.36
CST-000002179,WH-00002,2025-11-01,260,penalties,45.92,EMEA,USD,0.1766,45.27,0.65,4.32
CST-000002180,WH-00016,2025-07-01,190,penalties,8.41,APAC,USD,0.0443,9.49,-1.08,0.68
CST-000002181,WH-00023,2025-01-01,175,penalties,34.2,LATAM,USD,0.1954,40.3,-6.1,1.73
CST-000002182,WH-00020,2025-03-01,178,penalties,46.56,APAC,USD,0.2616,40.09,6.47,2.71
CST-000002183,WH-00011,2025-06-01,139,penalties,30.09,NA,USD,0.2165,28.94,1.15,3.42
CST-000002184,WH-00017,2025-02-01,73,penalties,13.97,NA,USD,0.1914,16.59,-2.62,1.26
CST-000002185,WH-00022,2025-07-01,159,penalties,34.39,NA,USD,0.2163,38.65,-4.26,1.81
CST-000002186,WH-00021,2025-10-01,91,penalties,12.72,EMEA,USD,0.1398,13.73,-1.01,0.63
CST-000002187,WH-00009,2025-06-01,251,penalties,45.28,EMEA,USD,0.1804,49.22,-3.94,2.79
CST-000002188,WH-00021,2025-11-01,101,penalties,11.79,EMEA,USD,0.1167,10.66,1.13,0.95
CST-000002189,WH-00006,2025-08-01,120,penalties,15.84,EMEA,USD,0.132,16.0,-0.16,0.71
CST-000002190,WH-00020,2025-11-01,241,penalties,23.93,APAC,USD,0.0993,22.38,1.55,2.21
CST-000002191,WH-00023,2025-02-01,169,penalties,16.28,LATAM,USD,0.0963,16.7,-0.42,0.75
CST-000002192,WH-00015,2025-07-01,141,penalties,20.69,APAC,USD,0.1467,22.08,-1.39,1.53
CST-000002193,WH-00014,2025-12-01,281,penalties,75.04,EMEA,USD,0.267,65.83,9.21,7.35
CST-000002194,WH-00011,2025-03-01,134,penalties,32.78,NA,USD,0.2446,38.19,-5.41,2.26
CST-000002195,WH-00024,2025-02-01,129,penalties,14.6,APAC,USD,0.1132,16.84,-2.24,1.35
CST-000002196,WH-00018,2025-07-01,120,penalties,13.54,EMEA,USD,0.1128,13.03,0.51,0.53
CST-000002197,WH-00019,2025-12-01,195,penalties,42.96,APAC,USD,0.2203,50.17,-7.21,2.03
CST-000002198,WH-00020,2025-12-01,254,penalties,40.1,APAC,USD,0.1579,38.22,1.88,1.43
CST-000002199,WH-00024,2025-05-01,193,penalties,36.88,APAC,USD,0.1911,32.12,4.76,
CST-000002200,WH-00010,2025-06-01,231,penalties,32.37,APAC,USD,0.1401,28.35,4.02,3.79
CST-000002201,WH-00010,2025-11-01,322,penalties,82.38,APAC,USD,0.2558,91.1,-8.72,9.58
CST-000002202,WH-00008,2025-10-01,322,penalties,100.76,EMEA,USD,0.3129,86.24,14.52,3.51
CST-000002203,WH-00018,2025-11-01,197,penalties,48.6,EMEA,USD,0.2467,43.1,5.5,3.18
CST-000002204,WH-00024,2025-10-01,206,penalties,20.97,APAC,USD,0.1018,21.63,-0.66,2.1
CST-000002205,WH-00004,2025-03-01,100,penalties,29.37,EMEA,USD,0.2937,32.38,-3.01,3.09
CST-000002206,WH-00007,2025-01-01,103,penalties,34.15,EMEA,USD,0.3316,34.68,-0.53,2.3
CST-000002207,WH-00005,2025-12-01,198,penalties,60.11,EMEA,USD,0.3036,59.06,1.05,1.95
CST-000002208,WH-00008,2025-09-01,269,penalties,83.03,EMEA,USD,0.3087,82.4,0.63,
CST-000002209,WH-00005,2025-01-01,122,penalties,3.34,EMEA,USD,0.0274,2.99,0.35,
CST-000002210,WH-00012,2025-12-01,333,penalties,28.89,EMEA,USD,0.0868,26.74,2.15,1.19
CST-000002211,WH-00020,2025-01-01,150,penalties,14.13,APAC,USD,0.0942,16.55,-2.42,0.71
CST-000002212,WH-00021,2025-06-01,62,penalties,18.84,EMEA,USD,0.3039,19.65,-0.81,1.28
CST-000002213,WH-00012,2025-08-01,240,penalties,40.67,EMEA,USD,0.1695,35.11,5.56,3.4
CST-000002214,WH-00008,2025-06-01,246,penalties,61.23,EMEA,USD,0.2489,66.1,-4.87,5.92
CST-000002215,WH-00019,2025-10-01,179,penalties,13.81,APAC,USD,0.0772,12.1,1.71,0.9
CST-000002216,WH-00015,2025-01-01,109,penalties,23.24,APAC,USD,0.2132,20.15,3.09,1.78
CST-000002217,WH-00012,2025-03-01,240,penalties,43.47,EMEA,USD,0.1811,42.45,1.02,4.95
CST-000002218,WH-00009,2025-05-01,259,penalties,12.39,EMEA,USD,0.0478,14.52,-2.13,1.09
CST-000002219,WH-00008,2025-07-01,281,penalties,97.52,EMEA,USD,0.347,115.03,-17.51,7.65
CST-000002220,WH-00008,2025-05-01,305,penalties,71.51,EMEA,USD,0.2345,77.88,-6.37,8.51
CST-000002221,WH-00004,2025-12-01,160,penalties,5.15,EMEA,USD,0.0322,5.04,0.11,0.58
CST-000002222,WH-00006,2025-04-01,112,penalties,12.81,EMEA,USD,0.1144,13.3,-0.49,1.22
CST-000002223,WH-00017,2025-01-01,89,penalties,22.01,NA,USD,0.2473,19.11,2.9,1.58
CST-000002224,WH-00013,2025-03-01,118,penalties,16.38,APAC,USD,0.1388,19.02,-2.64,1.41
CST-000002225,WH-00024,2025-06-01,158,penalties,28.93,APAC,USD,0.1831,26.5,2.43,
CST-000002226,WH-00023,2025-04-01,181,penalties,25.67,LATAM,USD,0.1418,26.67,-1.0,2.35
CST-000002227,WH-00013,2025-07-01,128,penalties,35.33,APAC,USD,0.276,34.02,1.31,3.47
CST-000002228,WH-00009,2025-12-01,326,penalties,18.19,EMEA,USD,0.0558,20.83,-2.64,1.44
CST-000002229,WH-00023,2025-07-01,190,penalties,4.28,LATAM,USD,0.0225,4.27,0.01,0.3
CST-000002230,WH-00008,2025-04-01,266,penalties,88.76,EMEA,USD,0.3337,100.89,-12.13,8.25
CST-000002231,WH-00022,2025-03-01,158,penalties,55.17,NA,USD,0.3492,58.3,-3.13,4.7
CST-000002232,WH-00003,2025-08-01,136,penalties,14.63,LATAM,USD,0.1076,16.19,-1.56,1.01
CST-000002233,WH-00002,2025-12-01,276,penalties,19.83,EMEA,USD,0.0718,23.64,-3.81,1.72
CST-000002234,WH-00011,2025-01-01,107,penalties,37.32,NA,USD,0.3488,40.38,-3.06,
CST-000002235,WH-00023,2025-10-01,220,penalties,22.87,LATAM,USD,0.104,22.12,0.75,0.91
CST-000002236,WH-00015,2025-03-01,123,penalties,6.03,APAC,USD,0.049,5.46,0.57,0.58
CST-000002237,WH-00016,2025-01-01,188,penalties,35.44,APAC,USD,0.1885,32.2,3.24,2.96
CST-000002238,WH-00012,2025-05-01,252,penalties,61.82,EMEA,USD,0.2453,53.6,8.22,5.39
CST-000002239,WH-00004,2025-10-01,135,penalties,25.49,EMEA,USD,0.1888,25.75,-0.26,1.21
CST-000002240,WH-00011,2025-08-01,124,penalties,5.6,NA,USD,0.0452,4.92,0.68,0.55
CST-000002241,WH-00020,2025-06-01,172,penalties,3.96,APAC,USD,0.023,3.5,0.46,0.15
CST-000002242,WH-00001,2025-11-01,203,penalties,34.59,EMEA,USD,0.1704,37.98,-3.39,1.08
CST-000002243,WH-00011,2025-07-01,130,penalties,42.18,NA,USD,0.3245,39.84,2.34,1.33
CST-000002244,WH-00013,2025-02-01,99,penalties,10.12,APAC,USD,0.1022,10.8,-0.68,1.08
CST-000002245,WH-00022,2025-08-01,155,penalties,48.18,NA,USD,0.3108,45.66,2.52,
CST-000002246,WH-00003,2025-06-01,139,penalties,32.78,LATAM,USD,0.2358,33.34,-0.56,3.48
CST-000002247,WH-00003,2025-07-01,104,penalties,13.38,LATAM,USD,0.1287,11.81,1.57,1.36
CST-000002248,WH-00010,2025-01-01,229,penalties,9.42,APAC,USD,0.0411,8.28,1.14,0.43
CST-000002249,WH-00018,2025-01-01,138,penalties,19.68,EMEA,USD,0.1426,22.88,-3.2,2.24
CST-000002250,WH-00001,2025-10-01,167,penalties,23.12,EMEA,USD,0.1384,23.62,-0.5,1.49
CST-000002251,WH-00006,2025-12-01,168,penalties,54.18,EMEA,USD,0.3225,49.68,4.5,5.56
CST-000002252,WH-00002,2025-06-01,196,penalties,10.97,EMEA,USD,0.056,11.35,-0.38,1.02
CST-000002253,WH-00016,2025-08-01,203,penalties,44.64,APAC,USD,0.2199,49.01,-4.37,4.66
CST-000002254,WH-00018,2025-08-01,143,penalties,11.75,EMEA,USD,0.0822,12.09,-0.34,0.36
CST-000002255,WH-00018,2025-12-01,201,penalties,19.95,EMEA,USD,0.0993,23.4,-3.45,2.09
CST-000002256,WH-00012,2025-04-01,236,penalties,53.16,EMEA,USD,0.2253,62.6,-9.44,2.27
CST-000002257,WH-00007,2025-07-01,103,penalties,31.63,EMEA,USD,0.3071,31.42,0.21,3.55
CST-000002258,WH-00003,2025-10-01,109,penalties,11.73,LATAM,USD,0.1076,10.48,1.25,0.99
CST-000002259,WH-00022,2025-11-01,232,penalties,76.71,NA,USD,0.3306,88.19,-11.48,4.19
CST-000002260,WH-00009,2025-09-01,242,penalties,75.63,EMEA,USD,0.3125,66.95,8.68,5.12
CST-000002261,WH-00014,2025-04-01,222,penalties,54.33,EMEA,USD,0.2447,52.38,1.95,2.47
CST-000002262,WH-00014,2025-06-01,212,penalties,9.69,EMEA,USD,0.0457,10.08,-0.39,0.37
CST-000002263,WH-00001,2025-08-01,129,penalties,5.21,EMEA,USD,0.0404,5.78,-0.57,0.55
CST-000002264,WH-00011,2025-04-01,130,penalties,18.72,NA,USD,0.144,19.38,-0.66,1.08
CST-000002265,WH-00006,2025-06-01,113,penalties,9.62,EMEA,USD,0.0851,10.67,-1.05,0.6
CST-000002266,WH-00002,2025-01-01,162,penalties,26.08,EMEA,USD,0.161,28.3,-2.22,2.77
CST-000002267,WH-00016,2025-03-01,176,penalties,30.91,APAC,USD,0.1756,34.32,-3.41,
CST-000002268,WH-00019,2025-08-01,148,penalties,36.31,APAC,USD,0.2453,33.35,2.96,1.73
CST-000002269,WH-00005,2025-02-01,118,penalties,33.24,EMEA,USD,0.2817,31.34,1.9,2.4
CST-000002270,WH-00022,2025-06-01,173,penalties,56.33,NA,USD,0.3256,54.79,1.54,5.47
CST-000002271,WH-00020,2025-02-01,141,penalties,9.34,APAC,USD,0.0662,8.74,0.6,0.74
CST-000002272,WH-00006,2025-11-01,169,penalties,39.79,EMEA,USD,0.2354,45.58,-5.79,3.5
CST-000002273,WH-00016,2025-06-01,190,penalties,42.15,APAC,USD,0.2218,37.24,4.91,1.79
CST-000002274,WH-00011,2025-09-01,133,penalties,30.65,NA,USD,0.2305,30.28,0.37,
CST-000002275,WH-00001,2025-01-01,139,penalties,4.45,EMEA,USD,0.032,5.29,-0.84,0.27
CST-000002276,WH-00016,2025-10-01,218,penalties,21.71,APAC,USD,0.0996,19.09,2.62,2.49
CST-000002277,WH-00012,2025-07-01,270,penalties,27.8,EMEA,USD,0.103,26.35,1.45,1.4
CST-000002278,WH-00015,2025-11-01,170,penalties,26.09,APAC,USD,0.1535,27.79,-1.7,1.23
CST-000002279,WH-00004,2025-09-01,119,penalties,14.2,EMEA,USD,0.1193,14.87,-0.67,0.94
CST-000002280,WH-00018,2025-02-01,96,penalties,32.44,EMEA,USD,0.3379,27.67,4.77,2.18
CST-000002281,WH-00017,2025-12-01,141,penalties,13.77,NA,USD,0.0977,13.63,0.14,1.23
CST-000002282,WH-00024,2025-03-01,168,penalties,18.45,APAC,USD,0.1098,21.45,-3.0,1.09
CST-000002283,WH-00007,2025-02-01,76,penalties,15.79,EMEA,USD,0.2078,13.83,1.96,1.01
CST-000002284,WH-00015,2025-06-01,127,penalties,11.53,APAC,USD,0.0908,13.27,-1.74,1.16
CST-000002285,WH-00020,2025-07-01,192,penalties,8.61,APAC,USD,0.0448,7.95,0.66,0.72
CST-000002286,WH-00006,2025-07-01,121,penalties,8.35,EMEA,USD,0.069,9.76,-1.41,0.58
CST-000002287,WH-00005,2025-11-01,175,penalties,10.66,EMEA,USD,0.0609,9.93,0.73,0.95
CST-000002288,WH-00005,2025-03-01,151,penalties,33.36,EMEA,USD,0.2209,38.21,-4.85,3.04
CST-000002289,WH-00024,2025-08-01,163,penalties,3.82,APAC,USD,0.0234,3.73,0.09,0.17
CST-000002290,WH-00003,2025-11-01,163,penalties,38.61,LATAM,USD,0.2369,44.93,-6.32,4.31
CST-000002291,WH-00019,2025-01-01,141,penalties,20.44,APAC,USD,0.145,19.76,0.68,2.01
CST-000002292,WH-00005,2025-09-01,172,penalties,41.96,EMEA,USD,0.244,40.51,1.45,3.52
CST-000002293,WH-00010,2025-08-01,225,penalties,15.19,APAC,USD,0.0675,15.03,0.16,0.67
CST-000002294,WH-00019,2025-06-01,137,penalties,13.7,APAC,USD,0.1,14.13,-0.43,0.84
CST-000002295,WH-00018,2025-10-01,154,penalties,41.73,EMEA,USD,0.271,49.73,-8.0,3.29
CST-000002296,WH-00023,2025-11-01,237,penalties,54.85,LATAM,USD,0.2314,50.75,4.1,2.12
CST-000002297,WH-00015,2025-10-01,151,penalties,20.69,APAC,USD,0.137,21.19,-0.5,0.67
CST-000002298,WH-00006,2025-09-01,117,penalties,9.69,EMEA,USD,0.0828,8.45,1.24,1.05
CST-000002299,WH-00019,2025-07-01,125,penalties,15.8,APAC,USD,0.1264,17.06,-1.26,0.61
CST-000002300,WH-00014,2025-09-01,231,penalties,68.81,EMEA,USD,0.2979,78.35,-9.54,
CST-000002301,WH-00016,2025-05-01,195,penalties,51.29,APAC,USD,0.263,58.94,-7.65,1.95
CST-000002302,WH-00005,2025-06-01,136,penalties,25.54,EMEA,USD,0.1878,21.89,3.65,1.07
CST-000002303,WH-00017,2025-10-01,111,penalties,31.95,NA,USD,0.2878,32.47,-0.52,3.13
CST-000002304,WH-00009,2025-11-01,334,penalties,93.28,EMEA,USD,0.2793,99.91,-6.63,6.62
CST-000002305,WH-00022,2025-12-01,238,penalties,17.76,NA,USD,0.0746,19.41,-1.65,1.86
CST-000002306,WH-00003,2025-02-01,107,penalties,12.46,LATAM,USD,0.1164,11.91,0.55,1.45
CST-000002307,WH-00006,2025-03-01,119,penalties,20.68,EMEA,USD,0.1738,17.77,2.91,1.08
CST-000002308,WH-00020,2025-05-01,209,penalties,31.06,APAC,USD,0.1486,29.05,2.01,1.1
CST-000002309,WH-00011,2025-11-01,174,penalties,10.3,NA,USD,0.0592,11.02,-0.72,0.41
CST-000002310,WH-00020,2025-09-01,175,penalties,18.76,APAC,USD,0.1072,18.13,0.63,0.61
CST-000002311,WH-00023,2025-06-01,187,penalties,23.56,LATAM,USD,0.126,26.12,-2.56,2.0
CST-000002312,WH-00014,2025-05-01,211,penalties,54.02,EMEA,USD,0.256,54.43,-0.41,5.48
CST-000002313,WH-00015,2025-04-01,128,penalties,20.78,APAC,USD,0.1623,22.8,-2.02,1.6
CST-000002314,WH-00012,2025-06-01,230,penalties,71.61,EMEA,USD,0.3113,73.47,-1.86,4.37
CST-000002315,WH-00011,2025-02-01,95,penalties,29.48,NA,USD,0.3103,32.65,-3.17,1.45
CST-000002316,WH-00021,2025-12-01,123,penalties,11.33,EMEA,USD,0.0921,10.97,0.36,0.9
CST-000002317,WH-00020,2025-10-01,185,penalties,26.48,APAC,USD,0.1431,30.94,-4.46,2.44
CST-000002318,WH-00021,2025-01-01,81,penalties,17.31,EMEA,USD,0.2137,20.27,-2.96,1.67
CST-000002319,WH-00006,2025-02-01,88,penalties,24.14,EMEA,USD,0.2743,24.56,-0.42,0.91
CST-000002320,WH-00007,2025-04-01,99,penalties,31.75,EMEA,USD,0.3207,33.98,-2.23,2.0
CST-000002321,WH-00010,2025-12-01,319,penalties,28.55,APAC,USD,0.0895,32.81,-4.26,3.31
CST-000002322,WH-00014,2025-10-01,232,penalties,13.76,EMEA,USD,0.0593,15.38,-1.62,0.74
CST-000002323,WH-00025,2025-10-01,108,penalties,9.33,EMEA,USD,0.0864,10.05,-0.72,0.92
CST-000002324,WH-00006,2025-05-01,118,penalties,24.7,EMEA,USD,0.2093,28.03,-3.33,1.94
CST-000002325,WH-00003,2025-09-01,144,penalties,31.49,LATAM,USD,0.2187,29.09,2.4,1.17
CST-000002326,WH-00014,2025-03-01,204,penalties,66.91,EMEA,USD,0.328,58.81,8.1,6.35
CST-000002327,WH-00024,2025-04-01,175,penalties,14.31,APAC,USD,0.0818,14.0,0.31,0.53
CST-000002328,WH-00011,2025-12-01,205,penalties,57.49,NA,USD,0.2804,62.17,-4.68,3.97
CST-000002329,WH-00019,2025-02-01,131,penalties,12.32,APAC,USD,0.094,14.5,-2.18,1.23
CST-000002330,WH-00013,2025-08-01,135,penalties,8.6,APAC,USD,0.0637,9.58,-0.98,0.68
CST-000002331,WH-00007,2025-03-01,90,penalties,28.64,EMEA,USD,0.3182,26.22,2.42,3.22
CST-000002332,WH-00003,2025-03-01,131,penalties,15.32,LATAM,USD,0.1169,16.21,-0.89,1.34
CST-000002333,WH-00008,2025-02-01,196,penalties,13.78,EMEA,USD,0.0703,12.94,0.84,0.41
CST-000002334,WH-00002,2025-10-01,233,penalties,68.87,EMEA,USD,0.2956,76.39,-7.52,4.81
CST-000002335,WH-00021,2025-03-01,85,penalties,3.78,EMEA,USD,0.0445,4.32,-0.54,0.31
CST-000002336,WH-00001,2025-05-01,143,penalties,42.51,EMEA,USD,0.2973,44.07,-1.56,3.47
CST-000002337,WH-00025,2025-05-01,101,penalties,29.52,EMEA,USD,0.2923,27.24,2.28,2.53
CST-000002338,WH-00005,2025-08-01,144,penalties,34.52,EMEA,USD,0.2397,30.31,4.21,3.55
CST-000002339,WH-00017,2025-03-01,97,penalties,13.63,NA,USD,0.1405,14.24,-0.61,0.78
CST-000002340,WH-00007,2025-10-01,121,penalties,20.93,EMEA,USD,0.173,21.61,-0.68,0.89
CST-000002341,WH-00016,2025-09-01,221,penalties,11.94,APAC,USD,0.054,10.39,1.55,0.98
CST-000002342,WH-00010,2025-02-01,198,penalties,22.75,APAC,USD,0.1149,25.15,-2.4,1.93
CST-000002343,WH-00013,2025-01-01,123,penalties,19.21,APAC,USD,0.1562,22.76,-3.55,1.55
CST-000002344,WH-00013,2025-10-01,150,penalties,8.3,APAC,USD,0.0553,8.32,-0.02,0.75
CST-000002345,WH-00025,2025-07-01,94,penalties,30.79,EMEA,USD,0.3276,26.6,4.19,3.43
CST-000002346,WH-00001,2025-03-01,137,penalties,19.47,EMEA,USD,0.1421,21.59,-2.12,
CST-000002347,WH-00013,2025-04-01,132,penalties,20.64,APAC,USD,0.1564,24.69,-4.05,2.01
CST-000002348,WH-00018,2025-06-01,120,penalties,31.67,EMEA,USD,0.2639,29.31,2.36,1.58
CST-000002349,WH-00002,2025-02-01,142,penalties,11.54,EMEA,USD,0.0813,12.5,-0.96,0.5
CST-000002350,WH-00014,2025-07-01,201,penalties,60.26,EMEA,USD,0.2998,55.52,4.74,5.15
CST-000002351,WH-00006,2025-01-01,99,penalties,16.28,EMEA,USD,0.1644,14.82,1.46,0.49
CST-000002352,WH-00024,2025-12-01,246,penalties,54.71,APAC,USD,0.2224,46.91,7.8,2.17
CST-000002353,WH-00016,2025-02-01,153,penalties,23.25,APAC,USD,0.152,26.23,-2.98,1.27
CST-000002354,WH-00003,2025-01-01,114,penalties,21.05,LATAM,USD,0.1846,24.66,-3.61,1.12
CST-000002355,WH-00025,2025-01-01,69,penalties,11.55,EMEA,USD,0.1674,10.42,1.13,1.01
CST-000002356,WH-00020,2025-04-01,182,penalties,12.75,APAC,USD,0.0701,11.74,1.01,0.53
CST-000002357,WH-00003,2025-04-01,118,penalties,24.78,LATAM,USD,0.21,23.59,1.19,1.28
CST-000002358,WH-00005,2025-04-01,117,penalties,2.41,EMEA,USD,0.0206,2.78,-0.37,0.15
CST-000002359,WH-00017,2025-11-01,112,penalties,35.71,NA,USD,0.3188,38.2,-2.49,1.45
CST-000002360,WH-00004,2025-04-01,97,penalties,6.81,EMEA,USD,0.0702,7.81,-1.0,0.69
CST-000002361,WH-00017,2025-06-01,92,penalties,25.32,NA,USD,0.2752,27.25,-1.93,2.0
CST-000002362,WH-00018,2025-03-01,134,penalties,27.87,EMEA,USD,0.208,24.93,2.94,
CST-000002363,WH-00022,2025-09-01,176,penalties,57.19,NA,USD,0.3249,64.14,-6.95,2.91
CST-000002364,WH-00003,2025-05-01,104,penalties,9.97,LATAM,USD,0.0959,9.68,0.29,1.1
CST-000002365,WH-00001,2025-07-01,138,penalties,15.52,EMEA,USD,0.1125,17.51,-1.99,0.99
CST-000002366,WH-00025,2025-03-01,89,penalties,8.29,EMEA,USD,0.0931,9.9,-1.61,0.69
CST-000002367,WH-00015,2025-09-01,137,penalties,5.5,APAC,USD,0.0401,5.4,0.1,0.29
CST-000002368,WH-00004,2025-02-01,77,penalties,18.78,EMEA,USD,0.2439,17.06,1.72,2.05
CST-000002369,WH-00004,2025-01-01,101,penalties,12.59,EMEA,USD,0.1247,14.42,-1.83,0.96
CST-000002370,WH-00022,2025-02-01,123,penalties,24.34,NA,USD,0.1979,21.08,3.26,1.54
CST-000002371,WH-00011,2025-10-01,149,penalties,5.83,NA,USD,0.0391,5.75,0.08,0.65
CST-000002372,WH-00022,2025-01-01,134,penalties,11.62,NA,USD,0.0867,10.3,1.32,1.15
CST-000002373,WH-00019,2025-09-01,134,penalties,35.93,APAC,USD,0.2681,39.38,-3.45,1.17
CST-000002374,WH-00010,2025-03-01,224,penalties,49.7,APAC,USD,0.2219,46.65,3.05,4.84
